time,area_name,lat,lon,rr,hu,qq,tg,tx,tn,fg,outbreak,cases
2000-01-01,ahrweiler,50.46806542720349,7.040797381168947,16.99355,85.68364,26.982405,1.9302052,4.2232256,-0.47803518,4.087771,0,0.0
2000-02-01,ahrweiler,50.46806542720349,7.040797381168947,25.510345,81.98333,56.931034,4.0645766,7.3135114,1.2738557,4.515893,0,0.0
2000-03-01,ahrweiler,50.46806542720349,7.040797381168947,28.78387,82.64924,80.60117,5.746774,8.826687,2.7333724,4.1245747,0,0.0
2000-04-01,ahrweiler,50.46806542720349,7.040797381168947,9.833333,71.641525,161.41515,9.63697,14.799758,4.793788,3.201333,0,0.0
2000-05-01,ahrweiler,50.46806542720349,7.040797381168947,17.532257,73.58187,196.71846,14.157712,19.351057,9.370586,2.939267,0,0.0
2000-06-01,ahrweiler,50.46806542720349,7.040797381168947,16.856667,68.25019,240.04243,16.42282,21.883818,10.883424,2.848848,0,0.0
2000-07-01,ahrweiler,50.46806542720349,7.040797381168947,49.80323,82.87552,152.78886,14.340293,18.591057,10.956158,2.898915,0,0.0
2000-08-01,ahrweiler,50.46806542720349,7.040797381168947,24.903227,75.19443,200.3255,17.310469,22.836834,12.285455,2.1930792,0,0.0
2000-09-01,ahrweiler,50.46806542720349,7.040797381168947,34.91,84.12576,111.32727,14.256272,18.808332,10.669635,2.6408484,0,0.0
2000-10-01,ahrweiler,50.46806542720349,7.040797381168947,18.190323,84.55002,64.23167,9.784575,13.345922,6.7808795,3.6032844,0,0.0
2000-11-01,ahrweiler,50.46806542720349,7.040797381168947,20.486668,85.93965,31.396967,6.136333,8.753757,3.5070302,4.0337577,0,0.0
2000-12-01,ahrweiler,50.46806542720349,7.040797381168947,14.206451,84.33642,23.14956,3.966452,6.5502057,1.7399414,3.5454252,0,0.0
2001-01-01,ahrweiler,50.46806542720349,7.040797381168947,20.767742,86.27408,30.94428,1.6071261,4.3597946,-1.0970088,3.2454836,0,0.0
2001-02-01,ahrweiler,50.46806542720349,7.040797381168947,23.02143,81.75048,53.62013,3.1720457,6.4836354,0.20009734,3.6736681,0,0.0
2001-03-01,ahrweiler,50.46806542720349,7.040797381168947,32.69355,85.15156,70.46921,4.969355,8.344633,2.1312025,3.3174193,0,0.0
2001-04-01,ahrweiler,50.46806542720349,7.040797381168947,32.056664,78.79342,132.23636,6.9569087,10.829364,3.3005455,3.490697,0,0.0
2001-05-01,ahrweiler,50.46806542720349,7.040797381168947,6.3903227,67.85467,221.94722,14.33472,19.580029,8.7097645,3.362111,0,0.0
2001-06-01,ahrweiler,50.46806542720349,7.040797381168947,27.343334,71.13431,205.97577,14.376908,19.571545,9.408393,3.1274245,0,0.0
2001-07-01,ahrweiler,50.46806542720349,7.040797381168947,17.532259,70.102394,214.1173,18.270586,23.268944,13.058211,3.2605865,0,0.0
2001-08-01,ahrweiler,50.46806542720349,7.040797381168947,13.909678,70.00427,188.8211,18.58786,23.977419,13.222492,2.8946626,0,0.0
2001-09-01,ahrweiler,50.46806542720349,7.040797381168947,33.583336,84.76872,87.51818,11.595667,15.244363,8.360455,3.631333,0,0.0
2001-10-01,ahrweiler,50.46806542720349,7.040797381168947,18.567741,83.99307,73.16716,12.975338,17.068563,9.168417,3.2712317,0,0.0
2001-11-01,ahrweiler,50.46806542720349,7.040797381168947,35.613335,88.43549,37.08485,4.139424,6.9505754,1.1614848,3.0998483,0,0.0
2001-12-01,ahrweiler,50.46806542720349,7.040797381168947,17.774195,86.052765,23.533724,0.59079176,3.0531669,-2.0087976,3.6814666,0,0.0
2002-01-01,ahrweiler,50.46806542720349,7.040797381168947,15.251614,84.50691,31.460411,1.7924926,4.4997363,-1.0821995,3.9871843,0,0.0
2002-02-01,ahrweiler,50.46806542720349,7.040797381168947,44.117855,79.70916,52.863636,5.456007,8.62315,2.37,5.433376,0,0.0
2002-03-01,ahrweiler,50.46806542720349,7.040797381168947,14.587097,75.517654,107.95308,5.8838716,10.567272,1.5976247,3.2815542,0,0.0
2002-04-01,ahrweiler,50.46806542720349,7.040797381168947,18.253334,71.0675,162.67877,8.072061,12.922727,3.3630302,3.3955152,0,0.0
2002-05-01,ahrweiler,50.46806542720349,7.040797381168947,26.33871,76.67477,180.38124,12.884075,17.47909,8.068622,3.007683,0,0.0
2002-06-01,ahrweiler,50.46806542720349,7.040797381168947,18.773335,72.148254,216.80908,17.00479,22.07306,11.782636,2.8706057,0,0.0
2002-07-01,ahrweiler,50.46806542720349,7.040797381168947,38.87419,77.48719,175.79472,16.825865,21.232288,12.710321,3.0929327,0,0.0
2002-08-01,ahrweiler,50.46806542720349,7.040797381168947,34.358067,83.57571,157.13783,17.65141,22.000853,13.814719,2.306129,0,0.0
2002-09-01,ahrweiler,50.46806542720349,7.040797381168947,8.65,80.39527,128.89394,12.665091,17.388546,8.428666,2.559,0,0.0
2002-10-01,ahrweiler,50.46806542720349,7.040797381168947,28.67742,85.02048,62.900295,8.908944,12.374927,5.487478,3.714164,0,0.0
2002-11-01,ahrweiler,50.46806542720349,7.040797381168947,33.65,90.15798,31.127272,7.0510607,9.5000305,4.435182,3.0235453,0,0.0
2002-12-01,ahrweiler,50.46806542720349,7.040797381168947,16.912905,89.237724,18.85044,2.6265101,5.049795,0.6532845,3.2909968,0,0.0
2003-01-01,ahrweiler,50.46806542720349,7.040797381168947,25.064518,87.662224,28.961876,0.26073313,3.028299,-2.5364516,4.08,0,0.0
2003-02-01,ahrweiler,50.46806542720349,7.040797381168947,8.857143,77.64702,77.83766,-0.31584415,4.0310388,-4.122078,3.0812337,0,0.0
2003-03-01,ahrweiler,50.46806542720349,7.040797381168947,9.63871,73.60437,127.95894,6.8482985,12.051761,2.263167,3.0765395,0,0.0
2003-04-01,ahrweiler,50.46806542720349,7.040797381168947,16.786667,65.13127,180.57272,8.712667,13.984696,3.349909,3.480848,0,0.0
2003-05-01,ahrweiler,50.46806542720349,7.040797381168947,18.712904,73.58672,192.87389,13.403137,18.327742,8.88953,3.222258,0,0.0
2003-06-01,ahrweiler,50.46806542720349,7.040797381168947,22.1,70.68395,249.50302,19.09594,24.820513,13.147938,2.5709393,0,0.0
2003-07-01,ahrweiler,50.46806542720349,7.040797381168947,19.980644,67.92542,219.33725,18.959179,24.289265,13.775396,2.871818,0,0.0
2003-08-01,ahrweiler,50.46806542720349,7.040797381168947,11.922581,64.681274,212.84164,20.306684,26.607359,14.356305,2.50739,0,0.0
2003-09-01,ahrweiler,50.46806542720349,7.040797381168947,15.966666,72.33247,153.04242,14.001333,20.144,8.841666,2.6820304,0,0.0
2003-10-01,ahrweiler,50.46806542720349,7.040797381168947,21.390324,83.49513,70.498535,6.3042226,10.130557,3.0453374,3.3512022,0,0.0
2003-11-01,ahrweiler,50.46806542720349,7.040797381168947,14.466667,86.727684,38.99091,7.1257873,10.314667,4.1417575,3.5299697,0,0.0
2003-12-01,ahrweiler,50.46806542720349,7.040797381168947,12.880645,86.42752,26.05572,2.3538122,5.291144,0.08202347,3.9337242,0,0.0
2004-01-01,ahrweiler,50.46806542720349,7.040797381168947,28.864517,87.7254,23.733137,0.97325516,3.285425,-1.327126,4.148534,0,0.0
2004-02-01,ahrweiler,50.46806542720349,7.040797381168947,15.010345,84.423515,50.974926,2.781442,5.2678366,0.5347022,4.062758,0,0.0
2004-03-01,ahrweiler,50.46806542720349,7.040797381168947,12.019355,78.571014,111.27566,4.351202,8.627243,0.6282404,3.483343,0,0.0
2004-04-01,ahrweiler,50.46806542720349,7.040797381168947,19.143333,75.911896,166.59091,9.201333,13.977786,4.880273,3.27203,0,0.0
2004-05-01,ahrweiler,50.46806542720349,7.040797381168947,20.161291,75.26047,194.0,11.034662,15.579354,6.6314073,2.8523753,0,0.0
2004-06-01,ahrweiler,50.46806542720349,7.040797381168947,22.906668,76.01072,208.4909,14.861362,19.74809,10.295666,3.062939,0,0.0
2004-07-01,ahrweiler,50.46806542720349,7.040797381168947,26.09032,78.057274,197.31671,16.440056,21.306305,11.910498,3.040733,0,0.0
2004-08-01,ahrweiler,50.46806542720349,7.040797381168947,50.280647,78.5719,173.91495,18.034485,23.10824,13.657654,3.31698,0,0.0
2004-09-01,ahrweiler,50.46806542720349,7.040797381168947,21.163334,76.91503,139.34544,14.099121,19.005817,9.133909,3.4446664,0,0.0
2004-10-01,ahrweiler,50.46806542720349,7.040797381168947,11.464516,84.49057,73.835785,10.15997,14.082815,6.133431,3.5215836,0,0.0
2004-11-01,ahrweiler,50.46806542720349,7.040797381168947,23.380001,90.54218,32.436363,4.2100606,6.8290606,1.5020303,3.2079697,0,0.0
2004-12-01,ahrweiler,50.46806542720349,7.040797381168947,10.9,90.64975,24.217009,0.4257185,3.1167152,-2.4416425,3.3275073,0,0.0
2005-01-01,ahrweiler,50.46806542720349,7.040797381168947,17.55484,84.94857,32.442814,2.4956892,5.0869794,0.11334299,4.6347218,0,0.0
2005-02-01,ahrweiler,50.46806542720349,7.040797381168947,21.782143,86.32899,54.46429,-0.48581168,2.0013638,-3.2183115,3.8603249,0,0.0
2005-03-01,ahrweiler,50.46806542720349,7.040797381168947,16.2,77.668365,96.76539,5.4614663,9.09783,2.0292375,3.3719354,0,0.0
2005-04-01,ahrweiler,50.46806542720349,7.040797381168947,31.296665,75.3462,151.11516,9.298939,13.960363,4.5646057,3.0574846,0,0.0
2005-05-01,ahrweiler,50.46806542720349,7.040797381168947,27.78387,72.95127,203.68622,12.208328,17.147978,7.023958,3.1867156,0,0.0
2005-06-01,ahrweiler,50.46806542720349,7.040797381168947,17.080002,67.20632,236.23334,16.552605,21.971514,10.749182,2.7480304,0,0.0
2005-07-01,ahrweiler,50.46806542720349,7.040797381168947,27.190323,74.47568,203.26393,17.46786,22.674397,12.570087,2.9278588,0,0.0
2005-08-01,ahrweiler,50.46806542720349,7.040797381168947,24.670969,78.75172,169.68329,15.197244,19.863342,10.5838995,2.9685922,0,0.0
2005-09-01,ahrweiler,50.46806542720349,7.040797381168947,23.236666,77.295815,144.31212,14.843363,20.236725,9.906969,2.450303,0,0.0
2005-10-01,ahrweiler,50.46806542720349,7.040797381168947,11.348387,82.745186,89.83578,11.82346,16.803255,7.736275,3.220909,0,0.0
2005-11-01,ahrweiler,50.46806542720349,7.040797381168947,15.160002,87.83176,36.957577,4.793939,7.44791,2.0406363,3.1441817,0,0.0
2005-12-01,ahrweiler,50.46806542720349,7.040797381168947,18.809677,88.893196,20.24047,1.484692,3.3168619,-0.7326393,3.246598,0,0.0
2006-01-01,ahrweiler,50.46806542720349,7.040797381168947,7.235484,86.00707,39.26393,-1.2750438,1.7207038,-4.232346,3.0037537,0,0.0
2006-02-01,ahrweiler,50.46806542720349,7.040797381168947,23.142857,85.73099,42.90584,0.3819481,2.8128245,-1.898896,3.5353892,0,0.0
2006-03-01,ahrweiler,50.46806542720349,7.040797381168947,21.154839,80.222115,100.45747,2.1753664,5.9426975,-1.1940763,3.7717593,0,0.0
2006-04-01,ahrweiler,50.46806542720349,7.040797381168947,15.863334,73.80377,149.61818,7.7339997,12.233029,3.3433332,3.1119392,0,0.0
2006-05-01,ahrweiler,50.46806542720349,7.040797381168947,34.445164,71.94084,187.81232,12.889618,17.62821,7.7963634,3.6226099,0,0.0
2006-06-01,ahrweiler,50.46806542720349,7.040797381168947,11.176666,68.79196,245.45454,16.371393,21.902788,10.495302,2.6588485,0,0.0
2006-07-01,ahrweiler,50.46806542720349,7.040797381168947,11.5903225,62.617733,261.74777,21.780968,28.299732,15.409324,2.5113196,0,0.0
2006-08-01,ahrweiler,50.46806542720349,7.040797381168947,49.62581,82.03657,140.5132,14.621027,19.350937,10.770997,3.1189737,0,0.0
2006-09-01,ahrweiler,50.46806542720349,7.040797381168947,5.1833334,78.86449,141.85152,16.760637,22.164848,11.8706665,2.755909,0,0.0
2006-10-01,ahrweiler,50.46806542720349,7.040797381168947,13.512904,84.3833,74.788864,12.497418,16.505424,8.592933,3.4367156,0,0.0
2006-11-01,ahrweiler,50.46806542720349,7.040797381168947,17.686666,84.672066,36.757572,7.513121,10.635606,3.905818,3.8661819,1,12.0
2006-12-01,ahrweiler,50.46806542720349,7.040797381168947,13.3677435,86.79648,23.744867,4.0700293,6.4930205,1.5797946,3.4799998,1,21.0
2007-01-01,ahrweiler,50.46806542720349,7.040797381168947,27.48387,82.89475,26.331377,5.01129,7.3887677,2.458211,5.0499997,1,21.0
2007-02-01,ahrweiler,50.46806542720349,7.040797381168947,23.45,85.57669,48.47078,4.733474,7.791818,1.7422729,3.3128572,1,21.0
2007-03-01,ahrweiler,50.46806542720349,7.040797381168947,19.296774,75.23567,112.48679,6.159179,10.490439,1.9790028,3.5235484,1,21.0
2007-04-01,ahrweiler,50.46806542720349,7.040797381168947,0.0,58.821445,227.60605,12.350303,18.691242,5.53403,2.5800605,1,21.0
2007-05-01,ahrweiler,50.46806542720349,7.040797381168947,33.58387,72.7788,191.0352,13.8217,18.801407,8.852375,3.3250732,1,21.0
2007-06-01,ahrweiler,50.46806542720349,7.040797381168947,35.073334,78.386665,195.16364,16.657393,21.382757,12.070939,2.8126967,1,21.0
2007-07-01,ahrweiler,50.46806542720349,7.040797381168947,17.845161,72.32,197.12025,16.602844,21.659502,11.538856,3.4195306,1,21.0
2007-08-01,ahrweiler,50.46806542720349,7.040797381168947,40.829033,77.587975,171.58357,15.899735,20.71466,10.995659,2.7900295,1,22.0
