time,area_name,lat,lon,rr,hu,qq,tg,tx,tn,fg
2000-01-01,baden_wurttemberg,48.545232464511855,9.032213865282086,740.04193,87.166664,37.329857,-0.03503748,2.5852492,-2.646901,3.499552
2000-02-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1600.2621,82.03684,64.69495,3.5983393,7.5135565,0.2991171,4.027845
2000-03-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1240.7839,78.71524,102.16017,5.094177,9.174347,1.7956594,4.05003
2000-04-01,baden_wurttemberg,48.545232464511855,9.032213865282086,637.76337,72.76985,174.31822,9.690946,15.334992,4.5544353,2.860597
2000-05-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1537.1936,74.37276,225.35814,14.317307,20.195171,8.9875,2.7726789
2000-06-01,baden_wurttemberg,48.545232464511855,9.032213865282086,576.7734,65.58782,269.92822,17.465406,23.490316,11.022218,2.5905952
2000-07-01,baden_wurttemberg,48.545232464511855,9.032213865282086,2211.8323,77.94906,200.7062,15.26721,20.27711,11.063484,3.0201292
2000-08-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1107.9324,75.15634,209.29993,18.157093,24.239983,13.009219,2.1955438
2000-09-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1397.8533,82.45403,138.86543,13.985772,19.354769,9.945272,2.5470285
2000-10-01,baden_wurttemberg,48.545232464511855,9.032213865282086,922.6614,85.1869,66.02062,9.908346,13.864047,6.9953594,2.6810615
2000-11-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1013.38,84.21339,45.852325,5.4981933,9.09727,2.6018605,3.0265028
2000-12-01,baden_wurttemberg,48.545232464511855,9.032213865282086,601.71936,84.906456,32.02363,3.4718535,6.4725323,0.8901763,3.2011395
2001-01-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1155.5935,84.23026,41.558517,1.2113007,4.3499374,-1.6991957,3.0647569
2001-02-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1011.5572,79.67544,68.65257,2.5711653,6.6425476,-0.7916212,3.4183855
2001-03-01,baden_wurttemberg,48.545232464511855,9.032213865282086,2497.0322,84.8376,84.00345,5.9705772,9.521233,2.9529476,3.7204487
2001-04-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1414.7834,77.77345,149.48697,6.607429,11.198665,2.692828,3.233593
2001-05-01,baden_wurttemberg,48.545232464511855,9.032213865282086,835.75806,69.85906,241.80615,14.9510355,20.42466,9.2893095,3.109685
2001-06-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1578.9233,73.142044,226.2963,14.511308,19.652325,9.393932,2.928492
2001-07-01,baden_wurttemberg,48.545232464511855,9.032213865282086,990.0581,69.52676,244.06308,18.373045,24.084839,12.730847,2.9107757
2001-08-01,baden_wurttemberg,48.545232464511855,9.032213865282086,850.11615,71.87256,213.38387,18.747868,24.996752,13.433344,2.5874276
2001-09-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1999.0935,84.68566,106.671394,10.993666,15.110951,7.872105,3.363344
2001-10-01,baden_wurttemberg,48.545232464511855,9.032213865282086,962.2548,84.40412,94.88523,12.435125,17.869532,8.583931,2.516028
2001-11-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1541.4734,87.3991,44.784344,2.4388146,5.5999446,-0.3623116,3.2126448
2001-12-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1306.1807,84.95956,33.157463,-0.8104305,2.008622,-3.8088634,4.0953975
2002-01-01,baden_wurttemberg,48.545232464511855,9.032213865282086,423.9516,84.213425,42.998573,-0.065774955,3.4235868,-3.4704435,3.3898723
2002-02-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1811.3179,79.9499,57.989117,4.788884,8.402438,1.5669377,5.4034986
2002-03-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1325.942,74.30172,129.34111,5.72177,11.247309,1.0582145,3.4646955
2002-04-01,baden_wurttemberg,48.545232464511855,9.032213865282086,776.29333,69.71548,179.54317,8.132209,13.46384,3.125783,3.5689783
2002-05-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1781.5292,76.141624,201.7826,12.751863,17.876701,7.9417343,2.6781275
2002-06-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1020.8767,68.59056,253.92798,18.269718,23.90913,12.386163,2.7147324
2002-07-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1630.3323,74.77049,205.20306,17.390652,22.556368,12.524117,2.6597102
2002-08-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1608.1678,80.185486,184.79475,17.436901,22.783604,13.126542,2.1643832
2002-09-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1309.5533,79.98367,138.62968,12.1771555,17.327818,8.1197815,2.5624728
2002-10-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1813.3452,83.47097,76.09745,8.955862,13.191426,5.331801,3.4232893
2002-11-01,baden_wurttemberg,48.545232464511855,9.032213865282086,2234.2769,89.58372,36.20814,6.311577,9.062177,3.8986459,2.875286
2002-12-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1028.142,88.5364,25.386723,2.5982575,4.891223,0.46434432,3.171116
2003-01-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1383.7194,86.62109,36.774715,-0.74194825,2.0631378,-3.3369918,3.651716
2003-02-01,baden_wurttemberg,48.545232464511855,9.032213865282086,454.07498,78.60606,84.67193,-2.124711,2.32421,-6.0639377,3.0771303
2003-03-01,baden_wurttemberg,48.545232464511855,9.032213865282086,331.28064,68.201546,146.12302,6.128234,12.513531,0.9140022,3.0347815
2003-04-01,baden_wurttemberg,48.545232464511855,9.032213865282086,580.3334,63.95374,197.05194,8.487609,14.465866,2.530642,3.402892
2003-05-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1161.8032,74.35843,209.15138,14.070219,19.481897,8.914011,3.0407941
2003-06-01,baden_wurttemberg,48.545232464511855,9.032213865282086,673.2001,66.34891,277.57986,20.841356,27.499483,14.522751,2.5200565
2003-07-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1044.1259,65.97336,245.06505,19.07156,25.257362,13.191915,2.7643163
2003-08-01,baden_wurttemberg,48.545232464511855,9.032213865282086,564.56775,58.777706,240.96744,21.816425,29.428299,15.030627,2.3798087
2003-09-01,baden_wurttemberg,48.545232464511855,9.032213865282086,464.18332,68.85983,165.55658,13.651079,20.72999,7.7644095,2.63489
2003-10-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1532.8291,80.993675,81.07592,6.0544662,10.455471,2.3383894,3.4969685
2003-11-01,baden_wurttemberg,48.545232464511855,9.032213865282086,698.87665,85.81666,49.126743,5.3514876,9.333051,2.1103277,2.8264172
2003-12-01,baden_wurttemberg,48.545232464511855,9.032213865282086,604.14514,84.476074,35.13714,0.8240112,4.044206,-2.2180178,3.487829
2004-01-01,baden_wurttemberg,48.545232464511855,9.032213865282086,2071.4614,85.81626,33.021454,0.05394149,2.5956953,-2.6933968,3.743377
2004-02-01,baden_wurttemberg,48.545232464511855,9.032213865282086,496.0207,77.60491,70.36448,1.7179565,5.5840845,-1.6945982,3.5643399
2004-03-01,baden_wurttemberg,48.545232464511855,9.032213865282086,493.60645,75.23364,123.072914,3.5889902,8.48129,-0.83355814,3.126059
2004-04-01,baden_wurttemberg,48.545232464511855,9.032213865282086,539.76,69.73105,185.43016,9.0130415,14.728594,3.2897265,3.2149765
2004-05-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1124.0356,71.240814,217.9733,11.263305,16.675682,5.609217,2.8030443
2004-06-01,baden_wurttemberg,48.545232464511855,9.032213865282086,868.6034,70.34058,229.64644,15.621962,21.205328,9.819318,2.7994509
2004-07-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1205.8613,71.63919,224.22745,17.224953,22.985928,11.908771,2.7850623
2004-08-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1648.8291,74.59024,193.26118,17.922579,23.831205,13.01153,2.9715486
2004-09-01,baden_wurttemberg,48.545232464511855,9.032213865282086,826.26,76.602615,146.81178,14.020297,19.439846,9.07729,3.1268163
2004-10-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1588.9872,85.64981,78.07622,10.26825,14.712348,6.5803437,2.777116
2004-11-01,baden_wurttemberg,48.545232464511855,9.032213865282086,605.1533,87.815605,38.15496,3.6192362,6.2038984,0.98276126,3.177937
2004-12-01,baden_wurttemberg,48.545232464511855,9.032213865282086,917.3839,88.99867,29.6961,-0.04321607,2.4135725,-2.6247613,2.9711084
2005-01-01,baden_wurttemberg,48.545232464511855,9.032213865282086,906.4354,82.67721,43.366093,0.60449886,3.870275,-2.7451944,3.8203194
2005-02-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1206.6107,85.53002,60.481976,-1.8483438,1.2553048,-5.0233655,3.2012224
2005-03-01,baden_wurttemberg,48.545232464511855,9.032213865282086,843.1,77.917786,122.13983,3.8444598,8.913575,-1.1857674,3.0067515
2005-04-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1340.14,73.53373,160.39604,9.025872,14.167242,3.9669597,2.8370247
2005-05-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1292.5,72.13472,221.60945,12.882874,18.654251,7.108068,2.8276744
2005-06-01,baden_wurttemberg,48.545232464511855,9.032213865282086,794.00665,65.942986,258.67737,17.371704,23.453506,10.943037,2.5251079
2005-07-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1519.6871,73.34623,214.46123,17.721312,23.348038,12.47346,2.8215446
2005-08-01,baden_wurttemberg,48.545232464511855,9.032213865282086,1278.8582,76.8769,185.6607,15.618153,21.006685,10.77861,2.6689198
2005-09-01,baden_wurttemberg,48.545232464511855,9.032213865282086,826.1867,77.94456,149.68132,14.841674,20.47934,9.913544,2.4210634
2005-10-01,baden_wurttemberg,48.545232464511855,9.032213865282086,693.6742,84.00241,95.116806,10.691406,16.105808,6.3363814,2.5175145
